PAR_TC,PAR_SC,PAR_SC_V,PAR_ASE1,PAR_ASE2,PAR_ASE3,PAR_ASE4,PAR_ASE5,PAR_ASE6,PAR_ASE7,PAR_ASE8,PAR_ASE9,PAR_ASE10,PAR_ASE11,PAR_ASE12,PAR_ASE13,PAR_ASE14,PAR_ASE15,PAR_ASE16,PAR_ASE17,PAR_ASE18,PAR_ASE19,PAR_ASE20,PAR_ASE21,PAR_ASE22,PAR_ASE23,PAR_ASE24,PAR_ASE25,PAR_ASE26,PAR_ASE27,PAR_ASE28,PAR_ASE29,PAR_ASE30,PAR_ASE31,PAR_ASE32,PAR_ASE33,PAR_ASE34,PAR_ASE_M,PAR_ASEV1,PAR_ASEV2,PAR_ASEV3,PAR_ASEV4,PAR_ASEV5,PAR_ASEV6,PAR_ASEV7,PAR_ASEV8,PAR_ASEV9,PAR_ASEV10,PAR_ASEV11,PAR_ASEV12,PAR_ASEV13,PAR_ASEV14,PAR_ASEV15,PAR_ASEV16,PAR_ASEV17,PAR_ASEV18,PAR_ASEV19,PAR_ASEV20,PAR_ASEV21,PAR_ASEV22,PAR_ASEV23,PAR_ASEV24,PAR_ASEV25,PAR_ASEV26,PAR_ASEV27,PAR_ASEV28,PAR_ASEV29,PAR_ASEV30,PAR_ASEV31,PAR_ASEV32,PAR_ASEV33,PAR_ASEV34,PAR_ASE_MV,PAR_ASC,PAR_ASC_V,PAR_ASS,PAR_ASS_V,PAR_SFM1,PAR_SFM2,PAR_SFM3,PAR_SFM4,PAR_SFM5,PAR_SFM6,PAR_SFM7,PAR_SFM8,PAR_SFM9,PAR_SFM10,PAR_SFM11,PAR_SFM12,PAR_SFM13,PAR_SFM14,PAR_SFM15,PAR_SFM16,PAR_SFM17,PAR_SFM18,PAR_SFM19,PAR_SFM20,PAR_SFM21,PAR_SFM22,PAR_SFM23,PAR_SFM24,PAR_SFM_M,PAR_SFMV1,PAR_SFMV2,PAR_SFMV3,PAR_SFMV4,PAR_SFMV5,PAR_SFMV6,PAR_SFMV7,PAR_SFMV8,PAR_SFMV9,PAR_SFMV10,PAR_SFMV11,PAR_SFMV12,PAR_SFMV13,PAR_SFMV14,PAR_SFMV15,PAR_SFMV16,PAR_SFMV17,PAR_SFMV18,PAR_SFMV19,PAR_SFMV20,PAR_SFMV21,PAR_SFMV22,PAR_SFMV23,PAR_SFMV24,PAR_SFM_MV,PAR_MFCC1,PAR_MFCC2,PAR_MFCC3,PAR_MFCC4,PAR_MFCC5,PAR_MFCC6,PAR_MFCC7,PAR_MFCC8,PAR_MFCC9,PAR_MFCC10,PAR_MFCC11,PAR_MFCC12,PAR_MFCC13,PAR_MFCC14,PAR_MFCC15,PAR_MFCC16,PAR_MFCC17,PAR_MFCC18,PAR_MFCC19,PAR_MFCC20,PAR_MFCCV1,PAR_MFCCV2,PAR_MFCCV3,PAR_MFCCV4,PAR_MFCCV5,PAR_MFCCV6,PAR_MFCCV7,PAR_MFCCV8,PAR_MFCCV9,PAR_MFCCV10,PAR_MFCCV11,PAR_MFCCV12,PAR_MFCCV13,PAR_MFCCV14,PAR_MFCCV15,PAR_MFCCV16,PAR_MFCCV17,PAR_MFCCV18,PAR_MFCCV19,PAR_MFCCV20,PAR_THR_1RMS_TOT,PAR_THR_2RMS_TOT,PAR_THR_3RMS_TOT,PAR_THR_1RMS_10FR_MEAN,PAR_THR_1RMS_10FR_VAR,PAR_THR_2RMS_10FR_MEAN,PAR_THR_2RMS_10FR_VAR,PAR_THR_3RMS_10FR_MEAN,PAR_THR_3RMS_10FR_VAR,PAR_PEAK_RMS_TOT,PAR_PEAK_RMS10FR_MEAN,PAR_PEAK_RMS10FR_VAR,PAR_ZCD,PAR_1RMS_TCD,PAR_2RMS_TCD,PAR_3RMS_TCD,PAR_ZCD_10FR_MEAN,PAR_ZCD_10FR_VAR,PAR_1RMS_TCD_10FR_MEAN,PAR_1RMS_TCD_10FR_VAR,PAR_2RMS_TCD_10FR_MEAN,PAR_2RMS_TCD_10FR_VAR,PAR_3RMS_TCD_10FR_MEAN,PAR_3RMS_TCD_10FR_VAR,GENRE
2.5234,1159,1100000,-0.16292,-0.15876,-0.15277,-0.1447,-0.13319,-0.12243,-0.11767,-0.1114,-0.11919,-0.13023,-0.13844,-0.14215,-0.14558,-0.13566,-0.13739,-0.14156,-0.13799,-0.15185,-0.1748,-0.18455,-0.18176,-0.17988,-0.16262,-0.15906,-0.15917,-0.16651,-0.17101,-0.17811,-0.18506,-0.19851,-0.21184,-0.25126,-0.24604,-0.28291,-0.16403,0.00085772,0.0011535,0.0011079,0.0010954,0.00095058,0.0010515,0.0011146,0.0010272,0.0011919,0.0010719,0.00069089,0.0006249,0.00050643,0.0004965,0.0005697,0.00052531,0.00082145,0.0013674,0.0014066,0.0016897,0.0014522,0.002048,0.0021713,0.0017997,0.00080686,0.00048824,0.00045078,0.00053286,0.00043349,0.00052382,0.00071669,0.0017948,0.0016898,0.0016518,0.0010553,-1.1009,1.6615,1.2459,0.40983,0.1361,0.0044769,0.090398,0.091235,0.057503,0.041801,0.031155,0.01682,0.03862,0.049463,0.040527,0.033258,0.078726,0.056204,0.042662,0.039961,0.10219,0.089998,0.073085,0.054611,0.096204,0.040746,0.034938,0.032929,0.057234,0.0047158,0.00000436,0.0014633,0.0013114,0.00069745,0.00054798,0.000307,0.00017383,0.00084887,0.00071967,0.00048295,0.00033455,0.0013282,0.00066867,0.0004781,0.00029884,0.00083641,0.00040099,0.00027754,0.00020963,0.00094285,0.00086905,0.0010183,0.00097063,0.00082943,-0.013633,0.89451,0.045364,-0.61717,0.016399,0.30106,0.19175,0.072886,0.012179,-0.11844,-0.018993,0.091524,0.078651,-0.04571,0.038931,0.039963,-0.10224,-0.046266,-0.074991,-0.075063,-0.013633,0.89451,0.045364,-0.61717,0.016399,0.30106,0.19175,0.072886,0.012179,-0.11844,-0.018993,0.091524,0.078651,-0.04571,0.038931,0.039963,-0.10224,-0.046266,-0.074991,-0.075063,0.14907,0.024549,0.0041179,0.1566,0.00037949,0.024751,0.0000519,0.0023891,0.00000361,5.1964,5.2228,0.85463,0.065524,0.084408,0.024127,0.0053333,0.07459,0.0021279,0.097513,0.0037707,0.028631,0.0005538,0.0064,0.0000951,Blues
2.8512,512.9,166110,-0.19403,-0.1939,-0.17296,-0.15443,-0.14461,-0.13989,-0.13528,-0.12526,-0.11481,-0.1064,-0.11183,-0.12583,-0.13295,-0.12949,-0.12951,-0.13048,-0.14883,-0.14517,-0.16528,-0.16425,-0.16188,-0.16157,-0.17481,-0.17755,-0.1749,-0.17638,-0.20749,-0.20765,-0.20113,-0.19408,-0.20245,-0.2068,-0.23219,-0.28646,-0.1656,0.00019045,0.00038419,0.00044573,0.00065212,0.00077381,0.00089553,0.00089693,0.00091722,0.00073324,0.00056892,0.00083998,0.00090694,0.00034865,0.00067916,0.0006669,0.00088235,0.00043248,0.00045715,0.00042364,0.00041172,0.00041369,0.00029821,0.00030886,0.00028708,0.00035039,0.00029635,0.00048947,0.0005116,0.00035953,0.00023929,0.00021618,0.00027393,0.00091305,0.00038126,0.00052488,-1.4879,0.42504,0.76348,0.062614,0.15751,0.0028952,0.064801,0.073279,0.06014,0.035592,0.029293,0.022438,0.041704,0.034169,0.032448,0.026027,0.072196,0.05527,0.046746,0.046054,0.065143,0.052186,0.03391,0.034402,0.092966,0.055939,0.035076,0.012149,0.049264,0.0039393,0.00000326,0.00098695,0.0011889,0.00094503,0.00068049,0.0003642,0.00022198,0.00068237,0.000529,0.00024793,0.00023685,0.00077915,0.00051927,0.00042765,0.00020459,0.0013839,0.00077601,0.00041429,0.00034582,0.00077051,0.00063214,0.00038221,0.00021928,0.00070338,1.6473,0.17308,0.56089,-0.44388,0.08937,-0.29629,0.20943,0.016649,-0.15053,0.23965,-0.095793,0.046234,-0.10403,-0.0041894,-0.080485,-0.020566,-0.045575,-0.1557,-0.0073436,-0.18254,1.6473,0.17308,0.56089,-0.44388,0.08937,-0.29629,0.20943,0.016649,-0.15053,0.23965,-0.095793,0.046234,-0.10403,-0.0041894,-0.080485,-0.020566,-0.045575,-0.1557,-0.0073436,-0.18254,0.11757,0.033111,0.0085941,0.15618,0.00076854,0.025192,0.00011316,0.0026177,0.0000103,6.0202,8.6701,18.142,0.030803,0.024231,0.0087438,0.0028934,0.032724,0.00027433,0.023363,0.00023628,0.0079075,0.00017694,0.0021769,0.0000222,Pop
2.5346,513.96,60110,-0.13061,-0.12328,-0.11912,-0.11508,-0.11496,-0.11652,-0.11723,-0.11655,-0.12062,-0.12662,-0.13045,-0.13725,-0.153,-0.14566,-0.14929,-0.14235,-0.15962,-0.15144,-0.1578,-0.16341,-0.16335,-0.16522,-0.17124,-0.18205,-0.18193,-0.18268,-0.18928,-0.19175,-0.19901,-0.20565,-0.21182,-0.23105,-0.30451,-0.30198,-0.16389,0.00037334,0.00040798,0.00021822,0.00020675,0.00028731,0.00031757,0.00032491,0.00028581,0.0003005,0.00024881,0.00026113,0.00027046,0.00025063,0.00057305,0.0009005,0.00093497,0.00039055,0.00054898,0.00089239,0.00025753,0.00024583,0.00022691,0.00026426,0.00015247,0.00015658,0.00017057,0.00016127,0.00021551,0.00020134,0.00027766,0.00052682,0.00085304,0.00064392,0.00065918,0.00038255,-1.96,0.51517,1.4379,0.11331,0.1858,0.0057529,0.096903,0.097344,0.060809,0.038288,0.036021,0.034623,0.048573,0.03814,0.042735,0.038115,0.087932,0.060602,0.061811,0.050543,0.11076,0.096504,0.075467,0.057953,0.11148,0.091155,0.025438,0.082581,0.068139,0.0022736,0.00000241,0.0012302,0.0012608,0.00085545,0.0008779,0.00055039,0.00025591,0.0010784,0.00079811,0.00041849,0.00021256,0.00065977,0.00055987,0.00033203,0.0001794,0.00039526,0.00028243,0.00019327,0.00019207,0.00089145,0.00096213,0.00098373,0.000000909,0.00064361,0.56878,-0.046971,-0.14596,-0.016822,-0.018227,0.053853,0.04882,-0.11941,0.098917,0.23454,0.071281,0.059444,0.030424,-0.03075,0.0079931,0.042091,-0.039743,-0.039548,-0.030064,-0.093047,0.56878,-0.046971,-0.14596,-0.016822,-0.018227,0.053853,0.04882,-0.11941,0.098917,0.23454,0.071281,0.059444,0.030424,-0.03075,0.0079931,0.042091,-0.039743,-0.039548,-0.030064,-0.093047,0.12598,0.028639,0.0073424,0.1305,0.00038006,0.026999,0.0000108,0.0063347,0.0000151,7.8365,8.5153,3.4734,0.039215,0.038363,0.011528,0.0032562,0.039788,0.0000618,0.037714,0.00012001,0.010841,0.0000467,0.0030912,0.00000548,Jazz
2.2606,873.21,88309,-0.19929,-0.19695,-0.19492,-0.1902,-0.1914,-0.19353,-0.18918,-0.14438,-0.12687,-0.11359,-0.10903,-0.096791,-0.10223,-0.11287,-0.1143,-0.11538,-0.13094,-0.11949,-0.12359,-0.1354,-0.11656,-0.12231,-0.12695,-0.13413,-0.13584,-0.15675,-0.17693,-0.18146,-0.19806,-0.21928,-0.22754,-0.24214,-0.29327,-0.29047,-0.16241,0.00017788,0.00032563,0.00043514,0.00056338,0.00075035,0.00079385,0.00066462,0.00044742,0.00042777,0.0003064,0.0005408,0.00037663,0.00045442,0.00052618,0.00046695,0.0002205,0.00032057,0.0006073,0.00036602,0.00038148,0.00029766,0.00032972,0.00022421,0.00030463,0.00030705,0.00038455,0.00028185,0.00030395,0.00028803,0.00037305,0.00050401,0.00048233,0.00026571,0.00026914,0.00040498,-0.65148,0.20763,0.96362,0.031574,0.16713,0.0044678,0.072601,0.074511,0.064915,0.044472,0.02781,0.018683,0.035408,0.025734,0.019684,0.014196,0.038269,0.022074,0.021999,0.020804,0.039765,0.04652,0.032747,0.018729,0.072762,0.073081,0.034273,0.082842,0.044728,0.0027531,0.00000302,0.0017053,0.0016712,0.00054604,0.00044147,0.00020259,0.00019716,0.00062994,0.00026917,0.00025807,0.00013015,0.00062068,0.00017821,0.00022008,0.0002087,0.00068203,0.00071651,0.0004389,0.00015074,0.0010466,0.0009007,0.00079644,0.0000000551,0.00061529,0.72532,-0.7166,0.58619,-0.29396,0.043771,-0.15064,-0.059695,-0.045645,-0.35269,0.076655,-0.063416,-0.065472,-0.10514,-0.11964,0.037264,-0.036915,-0.066931,-0.10412,-0.10475,-0.058942,0.72532,-0.7166,0.58619,-0.29396,0.043771,-0.15064,-0.059695,-0.045645,-0.35269,0.076655,-0.063416,-0.065472,-0.10514,-0.11964,0.037264,-0.036915,-0.066931,-0.10412,-0.10475,-0.058942,0.14944,0.024608,0.0021769,0.16426,0.000094,0.019303,0.0000264,0.00081088,0.000000837,4.8885,5.3904,1.7937,0.049587,0.057923,0.014712,0.001941,0.052005,0.00019665,0.060141,0.00050919,0.015059,0.00016898,0.0017741,0.00000837,Jazz
2.505,873.58,287300,-0.14102,-0.1411,-0.14247,-0.14243,-0.14549,-0.15259,-0.15488,-0.16252,-0.16986,-0.17353,-0.16507,-0.15466,-0.15145,-0.15851,-0.14382,-0.13033,-0.13326,-0.15287,-0.15198,-0.15668,-0.1593,-0.16208,-0.15931,-0.16485,-0.16334,-0.17047,-0.17703,-0.18284,-0.18723,-0.19241,-0.201,-0.22131,-0.23613,-0.28571,-0.16728,0.00024698,0.00036303,0.00038791,0.00037581,0.000352,0.00030138,0.00031712,0.00043826,0.00055769,0.00050085,0.00040026,0.00045699,0.00059555,0.0003404,0.00059446,0.00071508,0.0011808,0.00068447,0.00059278,0.00046351,0.00056823,0.00041481,0.00062378,0.00038975,0.00045273,0.00031541,0.00025053,0.00023384,0.00025053,0.00015196,0.00021019,0.00091467,0.0016451,0.00032359,0.00048854,-1.2925,1.7514,1.4413,0.28296,0.17015,0.0050607,0.093514,0.093319,0.060384,0.056472,0.038608,0.026162,0.068914,0.058945,0.044486,0.036733,0.088452,0.061608,0.054053,0.049906,0.10092,0.094062,0.07297,0.060003,0.10203,0.063793,0.031084,0.023365,0.064791,0.0028658,0.00000363,0.0012679,0.001422,0.00093656,0.0005872,0.00038558,0.00025449,0.00065418,0.00056314,0.00037228,0.00024891,0.0010011,0.0006487,0.00049654,0.00026462,0.0009656,0.00043527,0.00025086,0.00016287,0.00093954,0.0010351,0.00062953,0.00096178,0.00072305,-0.034786,-0.23693,-0.35586,-0.64248,-0.26106,-0.15758,0.03977,0.1403,0.1222,0.066292,-0.056948,0.011821,0.054249,-0.091143,0.016139,0.031769,-0.067757,-0.083581,-0.071542,-0.0061085,-0.034786,-0.23693,-0.35586,-0.64248,-0.26106,-0.15758,0.03977,0.1403,0.1222,0.066292,-0.056948,0.011821,0.054249,-0.091143,0.016139,0.031769,-0.067757,-0.083581,-0.071542,-0.0061085,0.068603,0.0318,0.014068,0.12352,0.0004416,0.028952,0.0000326,0.0052844,0.0000188,7.9326,22.533,652.88,0.057528,0.026249,0.015129,0.0089524,0.058852,0.00012457,0.031499,0.0013965,0.01815,0.00057485,0.010743,0.00023955,Blues
2.5218,1028.5,568180,-0.14494,-0.13675,-0.13158,-0.12289,-0.1177,-0.11615,-0.12059,-0.12852,-0.1319,-0.12772,-0.12543,-0.13829,-0.14663,-0.13305,-0.14132,-0.14622,-0.14585,-0.14918,-0.14994,-0.15019,-0.1531,-0.15351,-0.15389,-0.16698,-0.17396,-0.1866,-0.18434,-0.18009,-0.18501,-0.20097,-0.1993,-0.22085,-0.32268,-0.34534,-0.16269,0.00070961,0.00086837,0.00054213,0.00037689,0.00031751,0.00034007,0.00028529,0.00029934,0.00045133,0.00040287,0.00030579,0.0002727,0.00032388,0.00042111,0.00042759,0.00025287,0.00032591,0.0001526,0.00019122,0.00022385,0.00027167,0.00022193,0.00022257,0.00019527,0.00013457,0.00017159,0.00048955,0.00062464,0.00051723,0.0005017,0.00043866,0.00086603,0.0025022,0.00061391,0.00044889,-1.3845,0.64605,1.7831,0.12496,0.17361,0.0053987,0.10835,0.10232,0.070564,0.057402,0.047078,0.041995,0.082643,0.070766,0.055221,0.045079,0.10744,0.06931,0.066155,0.052322,0.10568,0.082928,0.068064,0.044327,0.089213,0.071971,0.012497,0.049627,0.069998,0.0028118,0.00000245,0.0010181,0.0014225,0.00069343,0.00061451,0.00030373,0.00018509,0.00030556,0.00026691,0.00022625,0.00013783,0.00036881,0.00032641,0.00022229,0.00015714,0.00059228,0.00049291,0.0003209,0.00029567,0.001658,0.0009488,0.00035547,0.0013451,0.00062799,-0.13465,-0.25609,0.12152,0.045846,-0.18948,0.10404,-0.087153,0.08191,-0.0021359,0.0063625,-0.040002,0.022008,0.069479,-0.014079,0.038737,0.071873,-0.064964,-0.054618,-0.078165,-0.073011,-0.13465,-0.25609,0.12152,0.045846,-0.18948,0.10404,-0.087153,0.08191,-0.0021359,0.0063625,-0.040002,0.022008,0.069479,-0.014079,0.038737,0.071873,-0.064964,-0.054618,-0.078165,-0.073011,0.14389,0.026621,0.0043311,0.15496,0.0000473,0.025273,0.00000438,0.0018286,0.00000147,4.2816,4.4323,0.93656,0.074404,0.082385,0.018785,0.0033288,0.078884,0.00045925,0.08849,0.00032927,0.020517,0.00015908,0.0038639,0.0000198,Rock
2.4585,1508.8,759860,-0.16344,-0.16032,-0.16014,-0.15072,-0.14296,-0.13841,-0.1383,-0.13655,-0.13614,-0.12911,-0.12606,-0.12376,-0.13583,-0.13266,-0.14735,-0.14641,-0.14818,-0.14841,-0.15005,-0.15622,-0.15261,-0.14168,-0.12847,-0.11699,-0.15971,-0.17271,-0.1701,-0.17965,-0.18842,-0.20625,-0.22804,-0.25018,-0.29117,-0.3105,-0.16375,0.000442,0.00062621,0.00064116,0.00054604,0.00054837,0.00057862,0.0005,0.0005841,0.00065421,0.00057435,0.00051943,0.0005413,0.00047034,0.0003635,0.00039349,0.00047523,0.00041934,0.0004658,0.00056455,0.00074977,0.00042873,0.00078026,0.0010016,0.0013464,0.00054757,0.00035341,0.00039541,0.00036558,0.00024196,0.00028535,0.00064337,0.0011834,0.0020119,0.001229,0.00063152,-0.26406,1.2285,1.3163,0.1403,0.17169,0.0048753,0.097658,0.092814,0.064897,0.053141,0.039634,0.027333,0.053619,0.044887,0.037035,0.029626,0.071225,0.042212,0.031715,0.035185,0.09957,0.088298,0.070755,0.055902,0.082709,0.04653,0.020779,0.046003,0.058671,0.0026757,0.00000394,0.0016455,0.0012238,0.00078023,0.00051268,0.00026464,0.00018182,0.00067069,0.00044547,0.00037854,0.00019682,0.0010072,0.00072062,0.00045359,0.00033306,0.00077357,0.00051186,0.00027854,0.00018792,0.0012129,0.00099089,0.00053227,0.0013044,0.00072028,-0.46164,-0.23844,0.71494,-0.2746,-0.1666,0.41034,-0.27146,-0.11291,0.12744,-0.30172,0.13317,-0.077245,-0.11061,0.08305,-0.0074196,-0.03684,-0.0084602,-0.084365,-0.13755,-0.021246,-0.46164,-0.23844,0.71494,-0.2746,-0.1666,0.41034,-0.27146,-0.11291,0.12744,-0.30172,0.13317,-0.077245,-0.11061,0.08305,-0.0074196,-0.03684,-0.0084602,-0.084365,-0.13755,-0.021246,0.14272,0.032322,0.0029751,0.14884,0.0002475,0.029573,0.0000351,0.0024653,0.00000352,4.4056,4.4165,0.4723,0.083243,0.09922,0.032635,0.0030476,0.085633,0.00065612,0.10546,0.001944,0.036114,0.00051971,0.0033959,0.00000721,Blues
2.4772,1278.2,278550,-0.15507,-0.14874,-0.14378,-0.14142,-0.14179,-0.14098,-0.13584,-0.1309,-0.12696,-0.1191,-0.11324,-0.12597,-0.13106,-0.11887,-0.12031,-0.13873,-0.14187,-0.13074,-0.13989,-0.14575,-0.1306,-0.11183,-0.11796,-0.1318,-0.14557,-0.16724,-0.17633,-0.19755,-0.21188,-0.23234,-0.2815,-0.29539,-0.29815,-0.29563,-0.16132,0.00059267,0.00076361,0.00067542,0.00059186,0.00049956,0.0004188,0.00035826,0.00025002,0.00029798,0.00024244,0.00020701,0.00028609,0.00028371,0.00036409,0.00034638,0.00032739,0.00056945,0.0005197,0.00048252,0.00082213,0.00051469,0.0007557,0.00043159,0.00047353,0.0003511,0.00018956,0.0002057,0.00015877,0.00021436,0.00025785,0.0005025,0.00027133,0.00027308,0.00028226,0.00040533,-0.34062,0.68764,1.3163,0.1344,0.18216,0.0052041,0.10371,0.10262,0.058656,0.046061,0.0416,0.033922,0.045773,0.044033,0.028908,0.027053,0.053411,0.039526,0.046187,0.038662,0.10123,0.084582,0.071548,0.054469,0.055836,0.078547,0.09882,0.082776,0.063554,0.0019668,0.00000347,0.0012373,0.0012116,0.00066715,0.0006126,0.00029078,0.0002202,0.0007239,0.00065356,0.00037823,0.00028157,0.0017018,0.00087905,0.00046211,0.00038339,0.00067883,0.00039842,0.00014713,0.00015976,0.00063732,0.0016935,0.00000361,0.000000113,0.00064134,0.067793,-0.83858,0.96821,-0.41121,-0.18069,0.059808,-0.012887,-0.30639,0.017346,-0.017563,0.039403,0.017292,0.1587,-0.14626,-0.080342,0.11982,-0.058377,-0.16752,-0.076508,0.027872,0.067793,-0.83858,0.96821,-0.41121,-0.18069,0.059808,-0.012887,-0.30639,0.017346,-0.017563,0.039403,0.017292,0.1587,-0.14626,-0.080342,0.11982,-0.058377,-0.16752,-0.076508,0.027872,0.13607,0.026181,0.0031383,0.13996,0.000129,0.024539,0.0000206,0.0025088,0.00000334,5.9179,6.1639,2.4205,0.069565,0.077079,0.024227,0.004907,0.071619,0.0002422,0.081497,0.00072474,0.026748,0.00017769,0.0056272,0.0000305,Blues
2.5104,1114.5,197910,-0.14247,-0.13267,-0.1161,-0.10643,-0.10477,-0.11172,-0.11992,-0.1317,-0.14332,-0.13765,-0.13781,-0.13658,-0.13516,-0.14664,-0.14626,-0.13813,-0.13487,-0.14527,-0.15117,-0.14338,-0.14387,-0.14132,-0.14323,-0.14611,-0.15397,-0.15875,-0.1693,-0.17695,-0.18262,-0.19994,-0.21315,-0.25242,-0.34868,-0.36284,-0.16045,0.0010205,0.0011848,0.000548,0.00033153,0.00028449,0.00036239,0.00041618,0.00045592,0.00053038,0.00038946,0.00040199,0.00033576,0.00046381,0.00033636,0.00042257,0.00040753,0.00031505,0.00026049,0.00030089,0.00050593,0.00022759,0.00025763,0.00017843,0.00013774,0.00011513,0.00014092,0.00012292,0.00018782,0.00020707,0.00019609,0.00024906,0.0017453,0.0015054,0.00040406,0.00043968,-1.2704,0.81946,1.9478,0.062673,0.18364,0.0055259,0.10589,0.093658,0.069892,0.062164,0.049532,0.040726,0.072831,0.063993,0.049883,0.041799,0.093511,0.07162,0.067356,0.054351,0.11141,0.099547,0.080194,0.061856,0.11386,0.055077,0.013451,0.044793,0.071107,0.0023695,0.00000336,0.0011049,0.0011373,0.00052661,0.00041242,0.00027412,0.00017094,0.00039644,0.0003798,0.00023241,0.00012754,0.00058357,0.00034803,0.0002084,0.00014836,0.00040927,0.00019845,0.0000803,0.0000926,0.00030827,0.00086086,0.00035711,0.0014217,0.00050634,-0.80271,-0.2281,0.14966,-0.14341,-0.067701,0.022006,0.11821,0.084101,0.074724,-0.0049335,-0.033123,-0.05149,0.042346,0.057733,-0.039196,0.034647,-0.030463,-0.086068,-0.03197,-0.061775,-0.80271,-0.2281,0.14966,-0.14341,-0.067701,0.022006,0.11821,0.084101,0.074724,-0.0049335,-0.033123,-0.05149,0.042346,0.057733,-0.039196,0.034647,-0.030463,-0.086068,-0.03197,-0.061775,0.16312,0.02283,0,0.16458,0.0000381,0.022095,0.0000129,0.0000653,0.0000000426,2.7051,2.7112,0.024145,0.080304,0.09434,0.017279,0,0.078857,0.00011118,0.09311,0.00011917,0.017241,0.0000238,0,0,Metal
2.5462,1335.4,2790000,-0.18943,-0.18659,-0.18003,-0.1666,-0.15987,-0.15659,-0.15884,-0.13386,-0.11336,-0.1085,-0.11931,-0.13133,-0.12621,-0.12925,-0.14818,-0.15137,-0.14238,-0.16003,-0.16525,-0.16557,-0.16413,-0.16504,-0.16484,-0.17078,-0.17365,-0.17931,-0.19073,-0.1907,-0.18237,-0.17343,-0.18134,-0.19875,-0.22293,-0.29245,-0.16597,0.0006506,0.00093081,0.00067134,0.00051819,0.00049017,0.00046855,0.00052067,0.00060837,0.00046961,0.00064523,0.00056822,0.00038575,0.0007157,0.00050354,0.00059338,0.00065392,0.00077742,0.00061753,0.00067966,0.00045525,0.00055383,0.00057841,0.00065836,0.0007182,0.00052722,0.00052125,0.00098457,0.00098442,0.00093172,0.00076815,0.00085088,0.0010391,0.0019816,0.0022025,0.00074189,-0.92726,1.2289,1.2021,0.20021,0.14902,0.0048135,0.099592,0.08201,0.038124,0.043057,0.033605,0.026661,0.058344,0.050435,0.038581,0.032483,0.08161,0.057506,0.052972,0.043293,0.083691,0.063324,0.043752,0.041078,0.095063,0.072914,0.028731,0.01696,0.055734,0.0037871,0.00000469,0.0015813,0.0017038,0.00060698,0.00055446,0.00039276,0.0003077,0.0008019,0.00053463,0.00030433,0.00026011,0.00095684,0.00061143,0.0004319,0.00031319,0.0013615,0.0014317,0.00095892,0.00056091,0.0014757,0.00089124,0.0004933,0.00056498,0.00087047,0.51908,0.24636,0.4677,-0.11689,0.027009,-0.0063457,0.073792,0.078259,-0.10299,-0.059646,-0.16155,-0.0031469,0.021701,-0.010777,0.052769,0.00049471,-0.024291,-0.14858,-0.021941,-0.12072,0.51908,0.24636,0.4677,-0.11689,0.027009,-0.0063457,0.073792,0.078259,-0.10299,-0.059646,-0.16155,-0.0031469,0.021701,-0.010777,0.052769,0.00049471,-0.024291,-0.14858,-0.021941,-0.12072,0.15185,0.020068,0.0017687,0.15477,0.000033,0.018106,0.0000443,0.00081633,0.000000588,5.8935,5.886,0.39884,0.084122,0.082776,0.021524,0.0032744,0.086313,0.0018531,0.089328,0.00090982,0.022759,0.0000469,0.0037007,0.00000635,Pop
